,State_x,Code,County,county_code,Population2019,Award_Amount,grants_per_capita
128,Virginia,VA,Poquoson,735,12104,147172.3,12.158980502313284
129,Virginia,VA,Portsmouth,740,94398,25810701.119999997,273.4242369541727
130,Virginia,VA,Radford,750,17184,498712.3,29.02189827746741
131,Virginia,VA,Richmond,159,230436,203175155.69,881.6988477928795
132,Virginia,VA,Richmond,760,230436,3814242181.6799994,16552.284285788675
133,Virginia,VA,Roanoke,161,99143,5702335.33,57.51626771431165
134,Virginia,VA,Roanoke,770,99143,148200294.4,1494.8134956577874
135,Virginia,VA,Salem,775,25299,2725320.0,107.72441598482153
136,Virginia,VA,Staunton,790,24350,11820581.719999997,485.4448344969198
137,Virginia,VA,Suffolk,800,92108,18810466.64,204.22185521344508
138,Virginia,VA,Virginia Beach,810,449974,53212274.11000001,118.25633061021306
139,Virginia,VA,Waynesboro,820,21263,2191878.0,103.08413676339181
140,Virginia,VA,Williamsburg,830,15206,14431018.71,949.0345067736421
141,Virginia,VA,Winchester,840,27216,3838865.3899999997,141.05178534685479
