,State_x,Code,County,county_code,Population2019,Award_Amount,grants_per_capita
80,Missouri,MO,Phelps,161,44573,120067800.57999997,2693.733887779597
81,Missouri,MO,Pike,163,18302,6622785.180000001,361.86128182712275
82,Missouri,MO,Platte,165,104418,52597472.12999998,503.72035597310787
83,Missouri,MO,Polk,167,32149,11164857.780000001,347.28476095679497
84,Missouri,MO,Pulaski,169,52607,57800686.690000005,1098.7261522230883
85,Missouri,MO,Putnam,171,4696,1819417.69,387.43988287904597
86,Missouri,MO,Ralls,173,10309,24655154.530000005,2391.6145630032015
87,Missouri,MO,Randolph,175,24748,5019037.890000001,202.80579804428643
88,Missouri,MO,Ray,177,23018,8297280.140000001,360.46920410113825
89,Missouri,MO,Reynolds,179,6270,9546043.78,1522.4950207336522
90,Missouri,MO,Ripley,181,13288,7573443.159999999,569.9460535821794
91,Missouri,MO,St. Charles,183,402022,83263944.19999999,207.1129047664058
92,Missouri,MO,St. Clair,185,9397,5072201.359999999,539.7681557944024
93,Missouri,MO,Ste. Genevieve,186,17894,11806613.22,659.8084955851124
94,Missouri,MO,St. Francois,187,67215,19931349.89,296.5312785836495
95,Missouri,MO,St. Louis,189,994205,467010481.9399999,469.73258225416276
96,Missouri,MO,Saline,195,22761,16670361.5,732.409011027635
97,Missouri,MO,Schuyler,197,4660,407348.9,87.41392703862661
98,Missouri,MO,Scotland,199,4902,5128507.259999999,1046.2071113831087
99,Missouri,MO,Scott,201,38280,13487879.889999999,352.3479595088819
100,Missouri,MO,Shannon,203,8166,23565689.400000002,2885.8301983835418
101,Missouri,MO,Shelby,205,5930,5837041.74,984.324070826307
102,Missouri,MO,Stoddard,207,29025,14236397.910000002,490.48743875969
103,Missouri,MO,Stone,209,31952,9028991.469999997,282.5798532173259
104,Missouri,MO,Sullivan,211,6089,3704052.3100000005,608.3186582361636
105,Missouri,MO,Taney,213,55928,40552485.06,725.0837694893435
106,Missouri,MO,Texas,215,25398,9827475.560000002,386.9389542483661
107,Missouri,MO,Vernon,217,20563,4596976.24,223.55571852356175
108,Missouri,MO,Warren,219,35649,11378495.540000001,319.18133860697355
109,Missouri,MO,Washington,221,24730,19260593.610000003,778.8351641730693
110,Missouri,MO,Wayne,223,12873,6113921.93,474.94150003884096
111,Missouri,MO,Webster,225,39592,7405597.220000001,187.04781824611035
112,Missouri,MO,Worth,227,2013,5058504.52,2512.918291107799
113,Missouri,MO,Wright,229,18289,2107566.59,115.23684127070916
114,Missouri,MO,St. Louis,189,300576,467010481.9399999,1553.718467010007
